diagnostic_id,metric,value,units,proof_use,boundary,next_action
CFAAAMAPSD-001,source_acquisition_rows,9,count,controls AMAPS named-cash source acquisition status,"diagnostic combines local Athene statutory evidence with public AMAPS wrapper evidence; not AMAPS 1 collateral, remittance, liability spread, or return proof",build AMAPS controlled-document request packet and pursue AMAPS 1-specific rating/collateral/remittance/allocation support
CFAAAMAPSD-002,public_sources_found,6,count,controls AMAPS named-cash source acquisition status,"diagnostic combines local Athene statutory evidence with public AMAPS wrapper evidence; not AMAPS 1 collateral, remittance, liability spread, or return proof",build AMAPS controlled-document request packet and pursue AMAPS 1-specific rating/collateral/remittance/allocation support
CFAAAMAPSD-003,public_analog_sources_found,1,count,controls AMAPS named-cash source acquisition status,"diagnostic combines local Athene statutory evidence with public AMAPS wrapper evidence; not AMAPS 1 collateral, remittance, liability spread, or return proof",build AMAPS controlled-document request packet and pursue AMAPS 1-specific rating/collateral/remittance/allocation support
CFAAAMAPSD-004,local_athene_row_sources,1,count,controls AMAPS named-cash source acquisition status,"diagnostic combines local Athene statutory evidence with public AMAPS wrapper evidence; not AMAPS 1 collateral, remittance, liability spread, or return proof",build AMAPS controlled-document request packet and pursue AMAPS 1-specific rating/collateral/remittance/allocation support
CFAAAMAPSD-005,request_package_rows,1,count,controls AMAPS named-cash source acquisition status,"diagnostic combines local Athene statutory evidence with public AMAPS wrapper evidence; not AMAPS 1 collateral, remittance, liability spread, or return proof",build AMAPS controlled-document request packet and pursue AMAPS 1-specific rating/collateral/remittance/allocation support
CFAAAMAPSD-006,athene_amaps_cash_like_consideration,268000000,USD,controls AMAPS named-cash source acquisition status,"diagnostic combines local Athene statutory evidence with public AMAPS wrapper evidence; not AMAPS 1 collateral, remittance, liability spread, or return proof",build AMAPS controlled-document request packet and pursue AMAPS 1-specific rating/collateral/remittance/allocation support
CFAAAMAPSD-007,athene_amaps_year_end_book_value,1917500000,USD,controls AMAPS named-cash source acquisition status,"diagnostic combines local Athene statutory evidence with public AMAPS wrapper evidence; not AMAPS 1 collateral, remittance, liability spread, or return proof",build AMAPS controlled-document request packet and pursue AMAPS 1-specific rating/collateral/remittance/allocation support
CFAAAMAPSD-008,athene_amaps_year_end_interest_income,48871440,USD,controls AMAPS named-cash source acquisition status,"diagnostic combines local Athene statutory evidence with public AMAPS wrapper evidence; not AMAPS 1 collateral, remittance, liability spread, or return proof",build AMAPS controlled-document request packet and pursue AMAPS 1-specific rating/collateral/remittance/allocation support
CFAAAMAPSD-009,athene_amaps_disposal_interest_or_dividends,3986842,USD,controls AMAPS named-cash source acquisition status,"diagnostic combines local Athene statutory evidence with public AMAPS wrapper evidence; not AMAPS 1 collateral, remittance, liability spread, or return proof",build AMAPS controlled-document request packet and pursue AMAPS 1-specific rating/collateral/remittance/allocation support
CFAAAMAPSD-010,apollo_athene_amaps1_public_concentration,2550000000,USD,controls AMAPS named-cash source acquisition status,"diagnostic combines local Athene statutory evidence with public AMAPS wrapper evidence; not AMAPS 1 collateral, remittance, liability spread, or return proof",build AMAPS controlled-document request packet and pursue AMAPS 1-specific rating/collateral/remittance/allocation support
CFAAAMAPSD-011,mapping_status,platform-wrapper-visible-underlying-collateral-hold,status,controls AMAPS named-cash source acquisition status,"diagnostic combines local Athene statutory evidence with public AMAPS wrapper evidence; not AMAPS 1 collateral, remittance, liability spread, or return proof",build AMAPS controlled-document request packet and pursue AMAPS 1-specific rating/collateral/remittance/allocation support
