row_id,period,company,ticker,theme,subtheme,metric,value,unit,source_file,source_detail,calculation_or_source,evidence_status,what_it_says,what_it_does_not_say,next_source
URIRPAM-001,2026-06-18,United Rentals,URI,capital-intensive real-economy buildout,receivables securitization legal mechanics,SEC retrieval status,actual exhibit retrieved,status,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-06-18-ex10-1-receivables-purchase-amendment.html,SEC Exhibit 10.1,"Official SEC archive exhibit for Amendment No. 18 to Third Amended and Restated Receivables Purchase Agreement",agreement-document-retrieved,"The prior URI document blocker is resolved for this receivables purchase amendment.","This is the receivables facility amendment, not the ABL agreement or borrowing-base certificate.","Retrieve ABL agreement and any current borrowing-base certificates"
URIRPAM-002,2026-06-18,United Rentals,URI,capital-intensive real-economy buildout,receivables securitization legal mechanics,Event type,Item 1.01 and Item 2.03,text,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-06-18-8k.html,SEC 8-K,"8-K reports entry into a material definitive agreement and creation of a direct financial obligation or off-balance-sheet obligation",filed-event,"The receivables securitization amendment is a filed financing event, not just a quarterly note reference.","The 8-K summary does not itself provide all agreement formulas or current collateral report data.","Exhibit 10.1 and facility reporting schedules"
URIRPAM-003,2026-06-18,United Rentals,URI,capital-intensive real-economy buildout,receivables securitization legal mechanics,Facility expiration after amendment,2027-06-18,date,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-06-18-8k.html,SEC 8-K Item 1.01,"8-K states the amended A/R facility expiration was extended until June 18 2027 and may be further extended on a 364-day basis by mutual agreement",filed-event-term,"URI extended the receivables financing runway by one year.","This does not prove the facility will remain available after future annual extension decisions.","Future amendments and extension notices"
URIRPAM-004,2026-06-18,United Rentals,URI,capital-intensive real-economy buildout,receivables securitization legal mechanics,Commitment termination date,2027-06-18,date,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-06-18-ex10-1-receivables-purchase-amendment.html,SEC Exhibit 10.1 amended definition,"Commitment Termination Date definition changes June 24 2026 to June 18 2027, subject to extension or other termination provisions",agreement-term-visible,"The legal agreement confirms the 8-K maturity-extension language.","This does not prove practical availability or purchaser renewal appetite beyond the stated date.","Future amendments and purchaser commitment updates"
URIRPAM-005,2026-06-18,United Rentals,URI,capital-intensive real-economy buildout,receivables securitization legal mechanics,Purchase Limit,1.500,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-06-18-ex10-1-receivables-purchase-amendment.html,SEC Exhibit 10.1 amended definition,"Purchase Limit definition equals 1.500B USD, subject to reductions under Section 1.01(b)",agreement-term-visible,"The receivables purchase facility has an explicit legal purchase limit.","The purchase limit is not the same as availability because receivables, reserves, and other conditions constrain advances.","Monthly report, eligible receivables, reserves, and availability calculations"
URIRPAM-006,2026-06-18,United Rentals,URI,capital-intensive real-economy buildout,receivables securitization legal mechanics,Bank commitment sum,1.500,B USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-06-18-ex10-1-receivables-purchase-amendment.html,SEC Exhibit 10.1 Bank Commitment definition,"455.0M Scotia + 162.5M PNC + 310.0M MUFG + 162.5M Truist + 310.0M TD + 100.0M Regions",agreement-derived,"Named bank commitments reconcile to the purchase limit.","Commitments still depend on facility conditions and eligible collateral.","Assignments, commitment updates, and monthly reports"
URIRPAM-007,2026-06-18,United Rentals,URI,capital-intensive real-economy buildout,receivables securitization legal mechanics,Scotia Capital bank commitment,455.0,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-06-18-ex10-1-receivables-purchase-amendment.html,SEC Exhibit 10.1 Bank Commitment definition,"Bank Commitment definition gives Scotia Capital commitment of 455.0M USD",agreement-term-visible,"Scotia is the largest named bank commitment and also administrative agent/purchaser agent for Liberty.","The row does not show actual funding outstanding by Scotia or Liberty.","Facility funding records and monthly report"
URIRPAM-008,2026-06-18,United Rentals,URI,capital-intensive real-economy buildout,receivables securitization legal mechanics,PNC bank commitment,162.5,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-06-18-ex10-1-receivables-purchase-amendment.html,SEC Exhibit 10.1 Bank Commitment definition,"Bank Commitment definition gives PNC commitment of 162.5M USD",agreement-term-visible,"PNC remains a named bank and purchaser agent for itself.","The row does not show actual funding outstanding by PNC.","Facility funding records and monthly report"
URIRPAM-009,2026-06-18,United Rentals,URI,capital-intensive real-economy buildout,receivables securitization legal mechanics,MUFG bank commitment,310.0,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-06-18-ex10-1-receivables-purchase-amendment.html,SEC Exhibit 10.1 Bank Commitment definition,"Bank Commitment definition gives MUFG commitment of 310.0M USD",agreement-term-visible,"MUFG remains a named bank and purchaser agent for Gotham.","The row does not show actual funding outstanding by MUFG or Gotham.","Facility funding records and monthly report"
URIRPAM-010,2026-06-18,United Rentals,URI,capital-intensive real-economy buildout,receivables securitization legal mechanics,Truist bank commitment,162.5,M USD,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-06-18-ex10-1-receivables-purchase-amendment.html,SEC Exhibit 10.1 Bank Commitment definition,"Bank Commitment definition gives Truist commitment of 162.5M USD",agreement-term-visible,"Truist remains a named bank and purchaser agent for itself.","The row does not show actual funding outstanding by Truist.","Facility funding records and monthly report"
