proof_packet_id,safe_summary_rank,cusip,issuer_or_description_sample,dominant_economic_disposition_class,top_purchaser_or_disposition_type,year_end_holding_rows,disposal_rows,year_end_book_value_usd,year_end_fair_value_usd,year_end_interest_income_usd,year_end_interest_received_usd,disposal_consideration_usd,cash_like_disposal_consideration_usd,noncash_or_transfer_hold_consideration_usd,disposal_book_value_at_disposal_usd,safe_realized_gain_loss_usd,disposal_interest_or_dividends_received_usd,consideration_to_year_end_book_ratio,cash_like_to_total_disposal_consideration_ratio,candidate_verdict,row_level_evidence,proof_boundary,next_action
CFAASCSCRP-001,1,00264#-AB-3,AP Aristotle Holdings LLC Aristotle Sen 5.25% 28 Feb 42 5.250% 02/28/42,principal-paydown-cash-candidate,Paydown,1,3,300834391.000000,0.000000,17137629.000000,28317574.000000,782620834.000000,776032348.000000,6588486.000000,6588486.000000,0.000000,11701981.000000,2.601501,0.991582,same-cusip-mixed-cashlike-and-noncash-row-packet-hold,same CUSIP appears in Athene year-end Schedule D holdings and corrected disposal/proceeds rows selected from the safe cash-like summary,"same-CUSIP cash-like proceeds support row-level proof targeting; they do not prove lot continuity, borrower receipt, liability-cost spread, or final asset return","inspect selected PDF rows and match issuer/borrower context, liability-cost evidence, and return model support before any stronger claim"
CFAASCSCRP-002,7,28655*-AA-7,Eliant Invest Holding LP. B 5.683% 12/15/41,market-sale-or-counterparty-cash-candidate,Various,1,2,23238692.000000,23238691.000000,425099.000000,23286772.000000,358251536.000000,358251536.000000,0.000000,1806570.000000,-18.000000,6206779.000000,15.416166,1.000000,same-cusip-cashlike-row-packet-clean-cashlike-candidate,same CUSIP appears in Athene year-end Schedule D holdings and corrected disposal/proceeds rows selected from the safe cash-like summary,"same-CUSIP cash-like proceeds support row-level proof targeting; they do not prove lot continuity, borrower receipt, liability-cost spread, or final asset return","inspect selected PDF rows and match issuer/borrower context, liability-cost evidence, and return model support before any stronger claim"
CFAASCSCRP-003,8,00024D-AL-7,AA Infrastructure Fund 2 LLC AAIF 2024- 1A A1D 5.755% 07/15/38,tax-free-exchange-hold,Tax Free Exchange,1,2,354250000.000000,354604250.000000,5583517.000000,359726074.000000,354250000.000000,347965250.000000,6284750.000000,347965250.000000,0.000000,12777598.000000,1.000000,0.982259,same-cusip-mixed-cashlike-and-noncash-row-packet-hold,same CUSIP appears in Athene year-end Schedule D holdings and corrected disposal/proceeds rows selected from the safe cash-like summary,"same-CUSIP cash-like proceeds support row-level proof targeting; they do not prove lot continuity, borrower receipt, liability-cost spread, or final asset return","inspect selected PDF rows and match issuer/borrower context, liability-cost evidence, and return model support before any stronger claim"
CFAASCSCRP-004,10,02300A-AA-8,AMAPS 1 LLC AMAPS 1 LLC - Tranche A Note 5.859% 07/31/70,market-sale-or-counterparty-cash-candidate,Apollo Capital Markets Partner,1,1,1917500000.000000,1917500000.000000,48871440.000000,1943179102.000000,268000000.000000,268000000.000000,0.000000,0.000000,0.000000,3986842.000000,0.139765,1.000000,same-cusip-cashlike-row-packet-clean-cashlike-candidate,same CUSIP appears in Athene year-end Schedule D holdings and corrected disposal/proceeds rows selected from the safe cash-like summary,"same-CUSIP cash-like proceeds support row-level proof targeting; they do not prove lot continuity, borrower receipt, liability-cost spread, or final asset return","inspect selected PDF rows and match issuer/borrower context, liability-cost evidence, and return model support before any stronger claim"
CFAASCSCRP-005,16,20633K-AN-8,Concord Music Royalties LLC TUNES 2025- 3A A 6.311% 07/20/75,market-sale-or-counterparty-cash-candidate,Santander US Capital Markets L 11/20/2025 AARE Surplus AAM,1,1,215167585.000000,218928093.000000,3313275.000000,218392163.000000,229053398.000000,229053398.000000,0.000000,224990141.000000,0.000000,4733250.000000,1.064535,1.000000,same-cusip-cashlike-row-packet-clean-cashlike-candidate,same CUSIP appears in Athene year-end Schedule D holdings and corrected disposal/proceeds rows selected from the safe cash-like summary,"same-CUSIP cash-like proceeds support row-level proof targeting; they do not prove lot continuity, borrower receipt, liability-cost spread, or final asset return","inspect selected PDF rows and match issuer/borrower context, liability-cost evidence, and return model support before any stronger claim"
CFAASCSCRP-006,20,592918-AA-4,MF1 2025-B2 LLC MF1 2025-B2 A 5.362% 05/18/40,market-sale-or-counterparty-cash-candidate,Piper Jaffray 05/28/2025 Various,1,1,218271953.000000,220656467.000000,8574715.000000,41322696.000000,209559375.000000,209559375.000000,0.000000,209475000.000000,0.000000,1302655.000000,0.960084,1.000000,same-cusip-cashlike-row-packet-clean-cashlike-candidate,same CUSIP appears in Athene year-end Schedule D holdings and corrected disposal/proceeds rows selected from the safe cash-like summary,"same-CUSIP cash-like proceeds support row-level proof targeting; they do not prove lot continuity, borrower receipt, liability-cost spread, or final asset return","inspect selected PDF rows and match issuer/borrower context, liability-cost evidence, and return model support before any stronger claim"
CFAASCSCRP-007,21,91282C-LW-9,United States Treasury Note/Bo US TREASURY N/B 4.250% 11/15/34,market-sale-or-counterparty-cash-candidate,Goldman Sachs,1,2,309490013.000000,321105498.000000,13493750.000000,324246875.000000,190593750.000000,190593750.000000,0.000000,1250129554.000000,0.000000,41356210.000000,0.615832,1.000000,same-cusip-cashlike-row-packet-clean-cashlike-candidate,same CUSIP appears in Athene year-end Schedule D holdings and corrected disposal/proceeds rows selected from the safe cash-like summary,"same-CUSIP cash-like proceeds support row-level proof targeting; they do not prove lot continuity, borrower receipt, liability-cost spread, or final asset return","inspect selected PDF rows and match issuer/borrower context, liability-cost evidence, and return model support before any stronger claim"
CFAASCSCRP-008,22,28655*-AB-5,Eliant Invest Holding LP. C 6.133% 12/15/41,market-sale-or-counterparty-cash-candidate,Various,1,2,8794796.000000,8794796.000000,177801.000000,8814312.000000,189464130.000000,189464130.000000,0.000000,1155994.000000,-9.000000,4279337.000000,21.542754,1.000000,same-cusip-cashlike-row-packet-clean-cashlike-candidate,same CUSIP appears in Athene year-end Schedule D holdings and corrected disposal/proceeds rows selected from the safe cash-like summary,"same-CUSIP cash-like proceeds support row-level proof targeting; they do not prove lot continuity, borrower receipt, liability-cost spread, or final asset return","inspect selected PDF rows and match issuer/borrower context, liability-cost evidence, and return model support before any stronger claim"
CFAASCSCRP-009,23,912810-TW-8,United States Treasury Note/Bo US TREASURY N/B 4.750% 11/15/43,market-sale-or-counterparty-cash-candidate,ACRA RE 2A Surplus AAM,1,1,46153712.000000,43824664.000000,2078125.000000,44789063.000000,182213263.000000,182213263.000000,0.000000,188628363.000000,0.000000,7121169.000000,3.947966,1.000000,same-cusip-cashlike-row-packet-clean-cashlike-candidate,same CUSIP appears in Athene year-end Schedule D holdings and corrected disposal/proceeds rows selected from the safe cash-like summary,"same-CUSIP cash-like proceeds support row-level proof targeting; they do not prove lot continuity, borrower receipt, liability-cost spread, or final asset return","inspect selected PDF rows and match issuer/borrower context, liability-cost evidence, and return model support before any stronger claim"
CFAASCSCRP-010,25,91282C-MG-3,United States Treasury Note/Bo US TREASURY N/B 4.250% 01/31/30,market-sale-or-counterparty-cash-candidate,Various 09/05/2025 Citigroup,1,1,115509490.000000,118613805.000000,2465000.000000,118465000.000000,179059922.000000,179059922.000000,0.000000,173209910.000000,0.000000,238446.000000,1.550175,1.000000,same-cusip-cashlike-row-packet-clean-cashlike-candidate,same CUSIP appears in Athene year-end Schedule D holdings and corrected disposal/proceeds rows selected from the safe cash-like summary,"same-CUSIP cash-like proceeds support row-level proof targeting; they do not prove lot continuity, borrower receipt, liability-cost spread, or final asset return","inspect selected PDF rows and match issuer/borrower context, liability-cost evidence, and return model support before any stronger claim"
