page,row_y,cusip,numeric_ordinal_on_row,numeric_text,x_start,diagnostic_boundary
5969,62.761,149754-AN-3,1,"6,821,046",342.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,62.761,149754-AN-3,2,5.000,666.280,native PDF coordinate evidence; not yet assigned to accounting columns
5969,62.761,149754-AN-3,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,62.761,149754-AN-3,4,"63,802",941.800,native PDF coordinate evidence; not yet assigned to accounting columns
5969,70.801,12643H-AM-2,1,"8,059,574",316.840,native PDF coordinate evidence; not yet assigned to accounting columns
5969,70.801,12643H-AM-2,2,"8,395,714",342.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,70.801,12643H-AM-2,3,"7,931,837",391.360,native PDF coordinate evidence; not yet assigned to accounting columns
5969,70.801,12643H-AM-2,4,"8,107,314",468.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,70.801,12643H-AM-2,5,"29,798",555.280,native PDF coordinate evidence; not yet assigned to accounting columns
5969,70.801,12643H-AM-2,6,4.001,666.280,native PDF coordinate evidence; not yet assigned to accounting columns
5969,70.801,12643H-AM-2,7,5.144,695.080,native PDF coordinate evidence; not yet assigned to accounting columns
5969,70.801,12643H-AM-2,8,"27,995",736.600,native PDF coordinate evidence; not yet assigned to accounting columns
5969,70.801,12643H-AM-2,9,"335,218",813.760,native PDF coordinate evidence; not yet assigned to accounting columns
5969,70.801,12643H-AM-2,10,"56,057",941.800,native PDF coordinate evidence; not yet assigned to accounting columns
5969,78.841,12633P-EA-8,1,"1,925,000",342.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,78.841,12633P-EA-8,2,19,391.360,native PDF coordinate evidence; not yet assigned to accounting columns
5969,78.841,12633P-EA-8,3,6.500,666.280,native PDF coordinate evidence; not yet assigned to accounting columns
5969,78.841,12633P-EA-8,4,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,78.841,12633P-EA-8,5,"13,153",941.920,native PDF coordinate evidence; not yet assigned to accounting columns
5969,86.881,12633P-DS-0,1,"6,411,293",342.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,86.881,12633P-DS-0,2,5.500,666.400,native PDF coordinate evidence; not yet assigned to accounting columns
5969,86.881,12633P-DS-0,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,86.881,12633P-DS-0,4,"41,658",941.800,native PDF coordinate evidence; not yet assigned to accounting columns
5969,94.921,12633P-DE-1,1,"1,807,810",366.520,native PDF coordinate evidence; not yet assigned to accounting columns
5969,94.921,12633P-DE-1,2,18,391.360,native PDF coordinate evidence; not yet assigned to accounting columns
5969,94.921,12633P-DE-1,3,5.500,666.400,native PDF coordinate evidence; not yet assigned to accounting columns
5969,94.921,12633P-DE-1,4,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,94.921,12633P-DE-1,5,"12,815",941.800,native PDF coordinate evidence; not yet assigned to accounting columns
5969,102.961,12587P-CU-2,1,"943,284",372.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,102.961,12587P-CU-2,2,6.500,666.280,native PDF coordinate evidence; not yet assigned to accounting columns
5969,102.961,12587P-CU-2,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,102.961,12587P-CU-2,4,"8,428",921.400,native PDF coordinate evidence; not yet assigned to accounting columns
5969,111.001,12587P-CE-8,1,"4,390,000",342.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,111.001,12587P-CE-8,2,6.500,666.280,native PDF coordinate evidence; not yet assigned to accounting columns
5969,111.001,12587P-CE-8,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,111.001,12587P-CE-8,4,"39,364",921.400,native PDF coordinate evidence; not yet assigned to accounting columns
5969,119.041,12587P-CD-0,1,"1,201,435",342.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,119.041,12587P-CD-0,2,6.500,666.280,native PDF coordinate evidence; not yet assigned to accounting columns
5969,119.041,12587P-CD-0,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,119.041,12587P-CD-0,4,"10,773",941.680,native PDF coordinate evidence; not yet assigned to accounting columns
5969,127.081,12587P-BU-3,1,"2,025,000",342.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,127.081,12587P-BU-3,2,6.000,666.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,127.081,12587P-BU-3,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,127.081,12587P-BU-3,4,"17,689",941.680,native PDF coordinate evidence; not yet assigned to accounting columns
5969,135.121,12587P-AZ-3,1,"527,451",372.040,native PDF coordinate evidence; not yet assigned to accounting columns
5969,135.121,12587P-AZ-3,2,6.000,666.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,135.121,12587P-AZ-3,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,135.121,12587P-AZ-3,4,"4,590",944.439,native PDF coordinate evidence; not yet assigned to accounting columns
5969,143.161,12587P-AX-8,1,"545,000",371.920,native PDF coordinate evidence; not yet assigned to accounting columns
5969,143.161,12587P-AX-8,2,6.000,666.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,143.161,12587P-AX-8,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,143.161,12587P-AX-8,4,"4,761",921.400,native PDF coordinate evidence; not yet assigned to accounting columns
5969,151.201,12587P-AW-0,1,"256,287",371.920,native PDF coordinate evidence; not yet assigned to accounting columns
5969,151.201,12587P-AW-0,2,6.000,666.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,151.201,12587P-AW-0,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,151.201,12587P-AW-0,4,"2,239",944.560,native PDF coordinate evidence; not yet assigned to accounting columns
5969,159.241,125879-JG-2,1,"387,579",371.920,native PDF coordinate evidence; not yet assigned to accounting columns
5969,159.241,125879-JG-2,2,5.500,666.400,native PDF coordinate evidence; not yet assigned to accounting columns
5969,159.241,125879-JG-2,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,159.241,125879-JG-2,4,"3,498",944.439,native PDF coordinate evidence; not yet assigned to accounting columns
5969,167.281,045442-AA-8,1,"231,989",372.040,native PDF coordinate evidence; not yet assigned to accounting columns
5969,167.281,045442-AA-8,2,5.900,666.400,native PDF coordinate evidence; not yet assigned to accounting columns
5969,167.281,045442-AA-8,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,167.281,045442-AA-8,4,"2,179",921.400,native PDF coordinate evidence; not yet assigned to accounting columns
5969,175.321,000778-BR-0,1,"1,858,569",342.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,175.321,000778-BR-0,2,5.250,666.520,native PDF coordinate evidence; not yet assigned to accounting columns
5969,175.321,000778-BR-0,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,175.321,000778-BR-0,4,"16,745",941.800,native PDF coordinate evidence; not yet assigned to accounting columns
5969,183.361,000778-BM-1,1,"1,531,263",342.160,native PDF coordinate evidence; not yet assigned to accounting columns
5969,183.361,000778-BM-1,2,4.750,666.400,native PDF coordinate evidence; not yet assigned to accounting columns
5969,183.361,000778-BM-1,3,0.000,694.720,native PDF coordinate evidence; not yet assigned to accounting columns
5969,183.361,000778-BM-1,4,"13,637",941.800,native PDF coordinate evidence; not yet assigned to accounting columns
5969,191.401,000000-00-0,1,"395,041",321.880,native PDF coordinate evidence; not yet assigned to accounting columns
5969,191.401,000000-00-0,2,"400,320",371.920,native PDF coordinate evidence; not yet assigned to accounting columns
5969,191.401,000000-00-0,3,"406,057",421.000,native PDF coordinate evidence; not yet assigned to accounting columns
5969,191.401,000000-00-0,4,"400,320",473.320,native PDF coordinate evidence; not yet assigned to accounting columns
5969,191.401,000000-00-0,5,"29,040",635.200,native PDF coordinate evidence; not yet assigned to accounting columns
5969,191.401,000000-00-0,6,6.548,666.400,native PDF coordinate evidence; not yet assigned to accounting columns
5969,191.401,000000-00-0,7,6.916,694.840,native PDF coordinate evidence; not yet assigned to accounting columns
5969,191.401,000000-00-0,8,"1,221",769.360,native PDF coordinate evidence; not yet assigned to accounting columns
5969,191.401,000000-00-0,9,"26,529",785.800,native PDF coordinate evidence; not yet assigned to accounting columns
5969,191.401,000000-00-0,10,"230,710",939.280,native PDF coordinate evidence; not yet assigned to accounting columns
5969,199.441,000000-00-0,1,"329,201",321.880,native PDF coordinate evidence; not yet assigned to accounting columns
5969,199.441,000000-00-0,2,"333,600",371.920,native PDF coordinate evidence; not yet assigned to accounting columns
