row_id,period,company,ticker,theme,subtheme,metric,value,unit,source_file,source_detail,calculation_or_source,evidence_status,what_it_says,what_it_does_not_say,next_source
URIYRC-001,March 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak rating context,Source boundary,rating-headline-visible,text,"https://www.spglobal.com/ratings/en/regulatory/article/-/view/type/HTML/id/3135578; https://investors.unitedrentals.com/press-releases/press-releases-details/2024/United-Rentals-Announces-Pricing-of-Private-Offering-of-1.1-Billion-of-6.125-Senior-Notes-due-2034/default.aspx; analysis/company-first-principles/capital-flow-uri-yak-senior-note-terms-pass-1.md",S&P public headline/search metadata and URI official note terms,"Synthesis of rating headline and company note sources",source-boundary,"The Yak note financing has outside rating-headline context from S&P.","Full rating rationale, investor allocation, yield/spread, and exact ABL draw allocation remain missing.","Full S&P article, Moody's/Fitch actions, offering memorandum"
URIYRC-002,March 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak rating context,Rating agency,S&P Global Ratings,text,https://www.spglobal.com/ratings/en/regulatory/article/-/view/type/HTML/id/3135578,S&P regulatory article metadata,"Public S&P article headline/search result",rating-headline-visible,"S&P published a rating action on the proposed Yak senior unsecured notes.","The body text did not render in the current browser view, so rationale is not extracted.","Full S&P article text/PDF"
URIYRC-003,March 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak rating context,Rated instrument,"1.100B USD senior unsecured notes due 2034",text,https://www.spglobal.com/ratings/en/regulatory/article/-/view/type/HTML/id/3135578,S&P regulatory article headline/search metadata,"S&P title identifies proposed 1.1B senior unsecured notes due 2034",rating-headline-visible,"The S&P action maps to the same Yak senior unsecured note financing.","It does not extract full legal terms or use-of-proceeds text by itself.","Full rating report and offering memorandum"
URIYRC-004,March 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak rating context,S&P issue-level rating,BB+,rating,https://www.spglobal.com/ratings/en/regulatory/article/-/view/type/HTML/id/3135578,S&P regulatory article headline,"Proposed 1.1B senior unsecured notes due 2034 rated BB+",rating-headline-visible,"S&P assigned a BB+ issue-level rating to the proposed senior unsecured notes.","This does not prove ratings from Moody's or Fitch.","Moody's/Fitch rating actions"
URIYRC-005,March 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak rating context,S&P recovery rating,4,rating,https://www.spglobal.com/ratings/en/regulatory/article/-/view/type/HTML/id/3135578,S&P regulatory article headline/search metadata,"Recovery 4 shown in public S&P metadata",rating-headline-visible,"S&P assigned Recovery 4 to the proposed notes.","This is not a full recovery waterfall or expected investor return.","Full S&P recovery analysis"
URIYRC-006,March 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak rating context,S&P recovery range,"30%-50%",percent range,https://www.spglobal.com/ratings/en/regulatory/article/-/view/type/HTML/id/3135578,S&P search metadata,"Average recovery range shown as 30%-50%",rating-headline-visible,"Public S&P metadata describes average recovery in a 30%-50% range.","It does not disclose collateral waterfall details in the current source view.","Full S&P recovery analysis"
URIYRC-007,March 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak rating context,S&P rounded recovery estimate,35,percent,https://www.spglobal.com/ratings/en/regulatory/article/-/view/type/HTML/id/3135578,S&P search metadata,"Rounded recovery estimate shown as 35%",rating-headline-visible,"Public S&P metadata gives a rounded recovery estimate of 35%.","It is not yield, spread, ROIC, or expected total return.","Full S&P recovery analysis and bond pricing"
URIYRC-008,March 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak rating context,URI note principal,1.100,B USD,analysis/company-first-principles/capital-flow-uri-yak-senior-note-terms-pass-1.md,Yak senior-note terms pass,"URI pricing release and indenture summarized in prior pass",note-term-visible,"The rated S&P instrument matches URI's 1.100B USD senior-note financing.","This row does not identify note investors.","Offering memorandum and purchaser disclosure"
URIYRC-009,March 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak rating context,URI estimated net proceeds,1.090,B USD,analysis/company-first-principles/capital-flow-uri-yak-senior-note-terms-pass-1.md,Yak senior-note terms pass,"URI pricing release summarized in prior pass",note-term-visible,"URI estimated 1.090B USD of net proceeds from the note sale.","Net proceeds are not total funding because ABL borrowings were also part of the funding plan.","Closing source-and-use schedule"
URIYRC-010,March 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak rating context,Moody's/Fitch comparable action,not located,text,web search,Current search results,"No comparable Moody's/Fitch Yak 2034 note action located in current search pass",source-gap-visible,"The current pass found S&P rating-headline context but not multi-agency context.","Absence from this search is not proof no Moody's/Fitch action exists.","Direct Moody's and Fitch search"
URIYRC-011,March 2024,United Rentals,URI,capital-intensive real-economy buildout,Yak rating context,Full rating rationale,not extracted,text,https://www.spglobal.com/ratings/en/regulatory/article/-/view/type/HTML/id/3135578,S&P page shell,"Open page did not render full article body in current browser view",source-gap-visible,"Only rating-headline/recovery metadata is captured for S&P.","Do not claim full S&P rationale, recovery waterfall, or leverage model is extracted.","Full article/PDF or alternate official mirror"
URIYRC-012,March 2024,United Rentals,URI,capital-intensive real-economy buildout,safe claim boundary,Yak rating context safe claim,rating-headline-visible,text,analysis/company-first-principles/capital-flow-uri-yak-rating-context-pass-1.md,Synthesis,"Combines S&P headline metadata with URI official note terms",safe-claim-boundary,"Yak note financing has S&P rating-headline context in addition to company note-term evidence.","Do not promote this to full rating rationale, investor allocation, pricing-spread proof, ABL allocation, or Matting ROIC.","Full S&P report, Moody's/Fitch actions, bond pricing source"
