diagnostic_id,metric,value,units,proof_use,boundary,next_action
CFKKRGACOBIBX-001,bridge_rows,20,count,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
CFKKRGACOBIBX-002,detail_rows,40,count,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
CFKKRGACOBIBX-003,coordinate_owned_bond_book_value,7318321094,USD,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
CFKKRGACOBIBX-004,owned_bond_interest_received_during_year,229507957,USD,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
CFKKRGACOBIBX-005,owned_bond_interest_due_accrued,156198987,USD,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
CFKKRGACOBIBX-006,total_gross_investment_income_collected,605073293,USD,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
CFKKRGACOBIBX-007,summary_net_investment_income,549713557,USD,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
CFKKRGACOBIBX-008,cash_flow_net_investment_income,546289441,USD,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
CFKKRGACOBIBX-009,owned_bond_interest_received_to_gross_income_pct,37.930604,percent,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
CFKKRGACOBIBX-010,owned_bond_interest_received_to_net_investment_income_pct,41.750463,percent,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
CFKKRGACOBIBX-011,owned_bond_interest_received_on_book_pct,3.136074,percent,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
CFKKRGACOBIBX-012,full_named_cash_proof_upgrades,0,count,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
CFKKRGACOBIBX-013,next_parser,accordia-owned-bond-income-proceeds-cusip-match,parser,controls Accordia owned-bond income bridge status,"Income bridge proves statutory row-level received-interest and legal-entity income context only; it does not prove borrower receipt/use, liability spread, waterfall, collateral certificate, or return.",Use ranked rows for CUSIP-level issuer/wrapper mapping and disposal/proceeds continuity tests.
