row_id,rate_class,source_pdf,form_4p_page,form_5p_page,period,projected_sales_at_meter_kwh,projected_avg_12cp_at_meter_kw,projected_gcp_at_meter_kw,demand_loss_expansion_factor,projected_avg_12cp_at_generation_kw,projected_gcp_at_generation_kw,twelve_cp_demand_pct,gcp_demand_pct,demand_customer_related_cost_usd,energy_related_cost_usd,total_sppcrc_cost_usd,ncp_load_factor_pct,billed_kw,spp_factor_demand_usd_per_kw,spp_factor_energy_usd_per_kwh,source_status,cash_proof_boundary
CFPL45P-001,RS1/RTR1,fpl-2025-sppcrc-actual-estimated-projection.pdf,41,42,Jan-Dec 2026,70148782113,13234459,16384806,1.077475,14259802,17654224,60.65245,71.72029,37304942,572140241,609445183,,,0.00869,extracted-local-form-4p-5p,Projected billing-base and factor evidence only; not actual billed or collected cash.
CFPL45P-002,GS1/GST1,fpl-2025-sppcrc-actual-estimated-projection.pdf,41,42,Jan-Dec 2026,8456898435,1454970,1836983,1.077475,1567695,1979304,6.66801,8.03452,4101232,64094409,68195641,,,0.00806,extracted-local-form-4p-5p,Projected billing-base and factor evidence only; not actual billed or collected cash.
CFPL45P-003,GSD1/GSDT1/HLFT1/GSD1-EV,fpl-2025-sppcrc-actual-estimated-projection.pdf,41,42,Jan-Dec 2026,29307306672,4492626,5350003,1.077353,4840145,5763842,20.58701,13.53595,12662261,107981440,120643701,52.44546,76549989,1.58,,extracted-local-form-4p-5p,Projected billing-base and factor evidence only; not actual billed or collected cash.
CFPL45P-004,OS2,fpl-2025-sppcrc-actual-estimated-projection.pdf,41,42,Jan-Dec 2026,14537556,1056,14547,1.037952,1096,15099,0.00466,0.03830,2868,305552,308419,,,0.02122,extracted-local-form-4p-5p,Projected billing-base and factor evidence only; not actual billed or collected cash.
CFPL45P-005,GSLD1/GSLDT1/CS1/CST1/HLFT2/GSLD1-EV,fpl-2025-sppcrc-actual-estimated-projection.pdf,41,42,Jan-Dec 2026,10809337393,1498446,1815192,1.075704,1611884,1952609,6.85597,4.15083,4216836,33112752,37329588,62.85221,23558934,1.58,,extracted-local-form-4p-5p,Projected billing-base and factor evidence only; not actual billed or collected cash.
CFPL45P-006,GSLD2/GSLDT2/CS2/CST2/HLFT3,fpl-2025-sppcrc-actual-estimated-projection.pdf,41,42,Jan-Dec 2026,3971612528,524777,603813,1.061370,556983,640869,2.36906,1.31353,1457117,10478541,11935658,66.47670,8184169,1.46,,extracted-local-form-4p-5p,Projected billing-base and factor evidence only; not actual billed or collected cash.
CFPL45P-007,GSLD3/GSLDT3/CS3/CST3,fpl-2025-sppcrc-actual-estimated-projection.pdf,41,42,Jan-Dec 2026,939095087,116776,146959,1.021641,119303,150139,0.50744,0,312108,0,312108,70.30780,1829714,0.17,,extracted-local-form-4p-5p,Projected billing-base and factor evidence only; not actual billed or collected cash.
CFPL45P-008,SST1T,fpl-2025-sppcrc-actual-estimated-projection.pdf,41,42,Jan-Dec 2026,106315864,13249,76342,1.021641,13535,77994,0.05757,0,35410,0,35410,17.09679,851845,0.02,0.01,extracted-local-form-4p-5p,Projected billing-base and factor evidence only; not actual billed or collected cash.
CFPL45P-009,SST1D1/SST1D2/SST1D3,fpl-2025-sppcrc-actual-estimated-projection.pdf,41,42,Jan-Dec 2026,72549,8,609,1.037952,8,632,0.00004,0.00271,22,21597,21620,6.69436,1485,0.26,0.12,extracted-local-form-4p-5p,Projected billing-base and factor evidence only; not actual billed or collected cash.
CFPL45P-010,CILC D/CILC G,fpl-2025-sppcrc-actual-estimated-projection.pdf,41,42,Jan-Dec 2026,2574501950,322011,356565,1.060632,341535,378184,1.45268,0.79370,893488,6331645,7225132,71.59570,4925875,1.47,,extracted-local-form-4p-5p,Projected billing-base and factor evidence only; not actual billed or collected cash.
