claim_id,company,manager,vehicle,period,industry,fair_value_usd_m,share_of_total_fair_value_percent,portfolio_base_usd_m,source_file,source_table_index,source_row_index,source_basis,status
"CF-004, CF-005",Blackstone Secured Lending Fund,Blackstone,BXSL,Q2 2026 / June 30 2026,Software,2525.852,18.9,13364.295,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,107,8,Official BXSL 10-Q industry table reports percentage of total investments at fair value; fair value dollars are calculated from filed total investments at fair value.,official-industry-percentage-converted-to-fair-value
"CF-004, CF-005",Blackstone Secured Lending Fund,Blackstone,BXSL,Q2 2026 / June 30 2026,Health Care Providers & Services,1376.522,10.3,13364.295,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,106,25,Official BXSL 10-Q industry table reports percentage of total investments at fair value; fair value dollars are calculated from filed total investments at fair value.,official-industry-percentage-converted-to-fair-value
"CF-004, CF-005",Blackstone Secured Lending Fund,Blackstone,BXSL,Q2 2026 / June 30 2026,Professional Services,1376.522,10.3,13364.295,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,107,5,Official BXSL 10-Q industry table reports percentage of total investments at fair value; fair value dollars are calculated from filed total investments at fair value.,official-industry-percentage-converted-to-fair-value
"CF-004, CF-005",Blackstone Secured Lending Fund,Blackstone,BXSL,Q2 2026 / June 30 2026,Insurance,1336.43,10.0,13364.295,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,106,29,Official BXSL 10-Q industry table reports percentage of total investments at fair value; fair value dollars are calculated from filed total investments at fair value.,official-industry-percentage-converted-to-fair-value
"CF-004, CF-005",Blackstone Secured Lending Fund,Blackstone,BXSL,Q2 2026 / June 30 2026,Commercial Services & Supplies,1109.236,8.3,13364.295,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,106,9,Official BXSL 10-Q industry table reports percentage of total investments at fair value; fair value dollars are calculated from filed total investments at fair value.,official-industry-percentage-converted-to-fair-value
"CF-004, CF-005",Blackstone Secured Lending Fund,Blackstone,BXSL,Q2 2026 / June 30 2026,IT Services,628.122,4.7,13364.295,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,106,32,Official BXSL 10-Q industry table reports percentage of total investments at fair value; fair value dollars are calculated from filed total investments at fair value.,official-industry-percentage-converted-to-fair-value
"CF-004, CF-005",Blackstone Secured Lending Fund,Blackstone,BXSL,Q2 2026 / June 30 2026,Health Care Technology,601.393,4.5,13364.295,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,106,26,Official BXSL 10-Q industry table reports percentage of total investments at fair value; fair value dollars are calculated from filed total investments at fair value.,official-industry-percentage-converted-to-fair-value
"CF-004, CF-005",Blackstone Secured Lending Fund,Blackstone,BXSL,Q2 2026 / June 30 2026,Diversified Consumer Services,588.029,4.4,13364.295,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,106,15,Official BXSL 10-Q industry table reports percentage of total investments at fair value; fair value dollars are calculated from filed total investments at fair value.,official-industry-percentage-converted-to-fair-value
"CF-004, CF-005",Blackstone Secured Lending Fund,Blackstone,BXSL,Q2 2026 / June 30 2026,Aerospace & Defense,441.022,3.3,13364.295,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,106,2,Official BXSL 10-Q industry table reports percentage of total investments at fair value; fair value dollars are calculated from filed total investments at fair value.,official-industry-percentage-converted-to-fair-value
"CF-004, CF-005",Blackstone Secured Lending Fund,Blackstone,BXSL,Q2 2026 / June 30 2026,Air Freight & Logistics,441.022,3.3,13364.295,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,106,3,Official BXSL 10-Q industry table reports percentage of total investments at fair value; fair value dollars are calculated from filed total investments at fair value.,official-industry-percentage-converted-to-fair-value
"CF-004, CF-005",Blackstone Secured Lending Fund,Blackstone,BXSL,Q2 2026 / June 30 2026,"Electronic Equipment, Instruments & Components",280.65,2.1,13364.295,raw/primary-sources/capital-flow/blackstone-secured-lending-fund/q2-2026/bxsl-2026-q2-10q.html,106,20,Official BXSL 10-Q industry table reports percentage of total investments at fair value; fair value dollars are calculated from filed total investments at fair value.,official-industry-percentage-converted-to-fair-value
