row_id,period,company,ticker,theme,subtheme,metric,value,unit,source_file,source_detail,calculation_or_source,evidence_status,what_it_says,what_it_does_not_say,next_source
URISCSB-001,FY 2025 / FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty category source boundary,Source boundary,specialty-category-mix-visible,text,"raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html; raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2026-q2-10q.html; raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-q4-ex99-earnings-release.html; raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/earnings-transcripts/2025-q4-fool-transcript.html","10-K fleet-type revenue mix, Q2 2026 segment description, Q4 2025 Matting commentary","Synthesis of filed category mix and transcript/release driver commentary",source-boundary,"URI discloses equipment-rental revenue mix by fleet type and names Specialty categories.","It does not disclose category gross margin, category OEC, category capex, or category ROIC.","Product-line economics, investor day, acquisition materials"
URISCSB-002,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,fleet type revenue mix,General construction and industrial equipment,39,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"General construction and industrial equipment was 39% of FY 2025 equipment-rental revenue.","It does not disclose margin or OEC for this category.","Fleet-type margin and OEC"
URISCSB-003,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,fleet type revenue mix,General construction and industrial equipment,40,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"General construction and industrial equipment was 40% of FY 2024 equipment-rental revenue.","It does not disclose margin or OEC for this category.","Fleet-type margin and OEC"
URISCSB-004,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,fleet type revenue mix,Aerial work platforms,22,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"Aerial work platforms was 22% of FY 2025 equipment-rental revenue.","It does not disclose margin or OEC for this category.","Fleet-type margin and OEC"
URISCSB-005,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,fleet type revenue mix,Aerial work platforms,23,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"Aerial work platforms was 23% of FY 2024 equipment-rental revenue.","It does not disclose margin or OEC for this category.","Fleet-type margin and OEC"
URISCSB-006,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,fleet type revenue mix,General tools and light equipment,9,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"General tools and light equipment was 9% of FY 2025 equipment-rental revenue.","It does not disclose margin or OEC for this category.","Fleet-type margin and OEC"
URISCSB-007,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,fleet type revenue mix,General tools and light equipment,9,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"General tools and light equipment was 9% of FY 2024 equipment-rental revenue.","It does not disclose margin or OEC for this category.","Fleet-type margin and OEC"
URISCSB-008,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet type revenue mix,Power and HVAC equipment,11,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"Power/HVAC was 11% of FY 2025 equipment-rental revenue.","It does not disclose Power/HVAC margin or OEC.","Power/HVAC product-line economics"
URISCSB-009,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet type revenue mix,Power and HVAC equipment,11,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"Power/HVAC was 11% of FY 2024 equipment-rental revenue.","It does not disclose Power/HVAC margin or OEC.","Power/HVAC product-line economics"
URISCSB-010,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet type revenue mix,Trench safety equipment,5,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"Trench safety was 5% of FY 2025 equipment-rental revenue.","It does not disclose Trench margin or OEC.","Trench product-line economics"
URISCSB-011,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet type revenue mix,Trench safety equipment,5,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"Trench safety was 5% of FY 2024 equipment-rental revenue.","It does not disclose Trench margin or OEC.","Trench product-line economics"
URISCSB-012,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet type revenue mix,Fluid solutions equipment,7,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"Fluid Solutions was 7% of FY 2025 equipment-rental revenue.","It does not disclose Fluid Solutions margin or OEC.","Fluid Solutions product-line economics"
URISCSB-013,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet type revenue mix,Fluid solutions equipment,7,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"Fluid Solutions was 7% of FY 2024 equipment-rental revenue.","It does not disclose Fluid Solutions margin or OEC.","Fluid Solutions product-line economics"
URISCSB-014,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet type revenue mix,Mobile storage equipment and modular office space,3,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"Mobile Storage/modular was 3% of FY 2025 equipment-rental revenue.","It does not disclose Mobile Storage/modular margin or OEC.","Mobile Storage/modular product-line economics"
URISCSB-015,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet type revenue mix,Mobile storage equipment and modular office space,3,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"Mobile Storage/modular was 3% of FY 2024 equipment-rental revenue.","It does not disclose Mobile Storage/modular margin or OEC.","Mobile Storage/modular product-line economics"
URISCSB-016,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet type revenue mix,Surface protection mats,4,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"Surface protection mats rose to 4% of FY 2025 equipment-rental revenue.","It does not disclose Matting margin or OEC.","Matting/Yak category economics"
URISCSB-017,FY 2024,United Rentals,URI,capital-intensive real-economy buildout,specialty fleet type revenue mix,Surface protection mats,2,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Equipment rental revenue percent by fleet type",filed-category-mix,"Surface protection mats were 2% of FY 2024 equipment-rental revenue.","It does not disclose Matting margin or OEC.","Matting/Yak category economics"
URISCSB-018,FY 2025,United Rentals,URI,capital-intensive real-economy buildout,specialty category sum,Named specialty fleet-type sum,30,percent,raw/sec/industrial-goods/rental-leasing-services/united-rentals-inc/2025-10k-10k.html,10-K selected business metrics,"Power/HVAC 11% + Trench 5% + Fluid 7% + Mobile Storage/modular 3% + Surface protection mats 4%",derived-category-sum,"Clearly Specialty-labeled fleet types sum to 30% of FY 2025 equipment-rental revenue.","The sum is not necessarily identical to the filed Specialty segment share because of rounding, definitions, services, geography, and classifications.","Segment-to-category reconciliation"
