diagnostic_id,metric,value,units,proof_use,boundary,next_action
CFAAAMAPSPDAD-001,attempt_rows,9,count,controls AMAPS public document acquisition attempt status,public acquisition diagnostics record route status only; they do not prove controlled AMAPS 1 document contents or full named cash proof,pursue located DealX/rating-agency routes and controlled Apollo/Athene/trustee documents
CFAAAMAPSPDAD-002,request_rows_upstream,9,count,controls AMAPS public document acquisition attempt status,public acquisition diagnostics record route status only; they do not prove controlled AMAPS 1 document contents or full named cash proof,pursue located DealX/rating-agency routes and controlled Apollo/Athene/trustee documents
CFAAAMAPSPDAD-003,located_access_controlled_rows,1,count,controls AMAPS public document acquisition attempt status,public acquisition diagnostics record route status only; they do not prove controlled AMAPS 1 document contents or full named cash proof,pursue located DealX/rating-agency routes and controlled Apollo/Athene/trustee documents
CFAAAMAPSPDAD-004,amaps_1_not_found_public_rows,4,count,controls AMAPS public document acquisition attempt status,public acquisition diagnostics record route status only; they do not prove controlled AMAPS 1 document contents or full named cash proof,pursue located DealX/rating-agency routes and controlled Apollo/Athene/trustee documents
CFAAAMAPSPDAD-005,public_proxy_or_analog_rows,3,count,controls AMAPS public document acquisition attempt status,public acquisition diagnostics record route status only; they do not prove controlled AMAPS 1 document contents or full named cash proof,pursue located DealX/rating-agency routes and controlled Apollo/Athene/trustee documents
CFAAAMAPSPDAD-006,public_consolidated_exposure_rows,1,count,controls AMAPS public document acquisition attempt status,public acquisition diagnostics record route status only; they do not prove controlled AMAPS 1 document contents or full named cash proof,pursue located DealX/rating-agency routes and controlled Apollo/Athene/trustee documents
CFAAAMAPSPDAD-007,controlled_document_needed_rows_after_attempt,9,count,controls AMAPS public document acquisition attempt status,public acquisition diagnostics record route status only; they do not prove controlled AMAPS 1 document contents or full named cash proof,pursue located DealX/rating-agency routes and controlled Apollo/Athene/trustee documents
CFAAAMAPSPDAD-008,athene_amaps_cash_like_consideration,268000000,USD,controls AMAPS public document acquisition attempt status,public acquisition diagnostics record route status only; they do not prove controlled AMAPS 1 document contents or full named cash proof,pursue located DealX/rating-agency routes and controlled Apollo/Athene/trustee documents
CFAAAMAPSPDAD-009,apollo_athene_amaps1_public_concentration,2550000000,USD,controls AMAPS public document acquisition attempt status,public acquisition diagnostics record route status only; they do not prove controlled AMAPS 1 document contents or full named cash proof,pursue located DealX/rating-agency routes and controlled Apollo/Athene/trustee documents
CFAAAMAPSPDAD-010,full_named_cash_proof_upgrades,0,count,controls AMAPS public document acquisition attempt status,public acquisition diagnostics record route status only; they do not prove controlled AMAPS 1 document contents or full named cash proof,pursue located DealX/rating-agency routes and controlled Apollo/Athene/trustee documents
