diagnostic_id,metric,value,units,proof_use,boundary,next_action
CFKKRGACED-001,summary_rows,17,count,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-002,schedule_d_sample_rows,30,count,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-003,bonds_schedule_d_net_admitted_assets,7318322163,USD,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-004,first_lien_mortgage_loans,1151480925,USD,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-005,schedule_ba_other_invested_assets,339923533,USD,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-006,cash_equivalents_short_term_investments,236260959,USD,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-007,life_reserve_liability,5933274992,USD,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-008,deposit_type_contract_liability,258307445,USD,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-009,funds_held_under_coinsurance,4183653692,USD,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-010,summary_net_investment_income,549713557,USD,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-011,cash_flow_net_investment_income,546289441,USD,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-012,net_cash_from_operations,-251005185,USD,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-013,total_gross_investment_income_collected,605073293,USD,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-014,full_named_cash_proof_upgrades,0,count,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
CFKKRGACED-015,next_parser,global-atlantic-accordia-schedule-d-full-parser,parser,controls Accordia compact legal-entity extraction and Schedule D sample status,"Diagnostics summarize compact extraction only; they do not prove full Schedule D values, borrower receipt, liability-cost spread, or asset-level return.",parse full Accordia Schedule D pages 220-270 and reconcile holdings/acquisition/disposal columns.
