parser_row_id,schedule,population,page,source_y,cusip_or_identifier,name_or_description_near_row,actual_cost_at_time_of_acquisition,additional_investment_made_after_acquisition,amount_of_encumbrances,percentage_of_ownership,current_status,boundary
CFAASBACP2-0001,Schedule BA Part 2,current-year-acquisitions-additions,5826,120.0,00455*-AA-8,Ace Credit Fund LP ACE J59738,"50,955,599",,,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0002,Schedule BA Part 2,current-year-acquisitions-additions,5826,128.1,00455*-AB-6,Ace Credit Fund LP ACE J59738 Ace Credit Fund LP ACE J59738,"37,389,504",,,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0003,Schedule BA Part 2,current-year-acquisitions-additions,5826,136.0,,Ace Credit Fund LP ACE J59738 AP Aristotle Holdings LLC WIlmington,"6,500,000",,,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0004,Schedule BA Part 2,current-year-acquisitions-additions,5826,144.2,00264#-AA-5,AP Aristotle Holdings LLC WIlmington AP Aristotle Holdings LLC Aristotle Junior Perpetual WIlmington,"16,122,455",,,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0005,Schedule BA Part 2,current-year-acquisitions-additions,5826,152.2,G2973#-AB-4,AP Aristotle Holdings LLC Aristotle Junior Perpetual WIlmington AP Chia Issuer LLC AP Chia PERP NC10 JR Notes,"118,042",,,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0006,Schedule BA Part 2,current-year-acquisitions-additions,5826,160.2,G2971@-AA-0,AP Chia Issuer LLC AP Chia PERP NC10 JR Notes AP Pistachio LP Pistachio Jr Secured Perp Nts,"3,944,526",,,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0007,Schedule BA Part 2,current-year-acquisitions-additions,5826,177.3,90117P-AQ-8,Avenue of the Americas Tr AOTA E New,"85,314,737","2,765,585",,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0008,Schedule BA Part 2,current-year-acquisitions-additions,5826,185.3,04410R-AQ-9,Avenue of the Americas Tr AOTA E New Ashford Hospitality Trust AHT1 2018-ASHF F Dallas,"46,589,145","407,905",,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0009,Schedule BA Part 2,current-year-acquisitions-additions,5826,193.4,61764B-AU-7,Ashford Hospitality Trust AHT1 2018-ASHF F Dallas Morgan Stanley Capital I Trust MSC 2014-150E G New,"34,319,355","34,134,099",,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0010,Schedule BA Part 2,current-year-acquisitions-additions,5826,210.4,L0009*-AB-4,AP Dolphin (Luxembourg) S.a.r. AP Dolphin,"33,967,353",,,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0011,Schedule BA Part 2,current-year-acquisitions-additions,5826,218.4,G2964#-AB-5,AP Dolphin (Luxembourg) S.a.r. AP Dolphin AP Grange Holdings LLC AP Grange Tranche B New,"396,661,750","33,407,636",,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0012,Schedule BA Part 2,current-year-acquisitions-additions,5826,235.5,12592T-AQ-8,COMM 2015-3BP Mortgage Trust Chicago,"60,861,899",,,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0013,Schedule BA Part 2,current-year-acquisitions-additions,5826,252.4,,CD&R Friends & Family Feeder Fund X L.P.,,"6,822",,9.150,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0014,Schedule BA Part 2,current-year-acquisitions-additions,5826,260.4,,"CD&R Friends & Family Feeder Fund X L.P. Cibus Fund L.P,",,"809,780",,5.870,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0015,Schedule BA Part 2,current-year-acquisitions-additions,5826,268.5,,"Cibus Fund L.P, NB Secondary Opportunities Offshore Fund IV LP Wilmington",,"63,085",,0.340,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0016,Schedule BA Part 2,current-year-acquisitions-additions,5826,276.5,,"NB Secondary Opportunities Offshore Fund IV LP Wilmington Spiritus Aggregator, LP Wilmington","8,479,717",,,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0017,Schedule BA Part 2,current-year-acquisitions-additions,5826,284.6,,"Spiritus Aggregator, LP Wilmington Stepstone Secondary Opportunities Fund III Offshore SCSp",,"65,858",,1.620,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0018,Schedule BA Part 2,current-year-acquisitions-additions,5826,301.6,,"A-A SPN-20 (AIFX- IAGEMD1PR6), L.P. Wilmington",,"3,734,484",,0.192,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0019,Schedule BA Part 2,current-year-acquisitions-additions,5826,309.6,,"A-A SPN-20 (AIFX- IAGEMD1PR6), L.P. Wilmington A-A SPN-7 (RRH IAFAMD), L.P.",,"19,596,928",,1.107,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0020,Schedule BA Part 2,current-year-acquisitions-additions,5826,317.7,,"A-A SPN-7 (RRH IAFAMD), L.P. AltsCo Core (A-A Offshore AAA)",,"1,464,740,607",,67.860,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0021,Schedule BA Part 2,current-year-acquisitions-additions,5826,325.7,,AltsCo Core (A-A Offshore AAA) AltsCo Core (AAA Aggregator),"1,000,000",,,67.860,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0022,Schedule BA Part 2,current-year-acquisitions-additions,5826,333.9,03765#-AA-3,AltsCo Core (AAA Aggregator) Apollo Total Return Fund Inv Wilmington,"180,064,552",,,0.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0023,Schedule BA Part 2,current-year-acquisitions-additions,5826,341.8,,"Apollo Total Return Fund Inv Wilmington Motive Capital Fund II-B, LP Wilmington",,"684,243",,1.327,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0024,Schedule BA Part 2,current-year-acquisitions-additions,5826,358.8,,"Shattuck Owner, LLC Berkeley",,"(1,161,868)",,50.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0025,Schedule BA Part 2,current-year-acquisitions-additions,5826,366.9,,"Shattuck Owner, LLC Berkeley Times Square Equity New",,"49,440,588",,70.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0026,Schedule BA Part 2,current-year-acquisitions-additions,5826,374.9,,"Times Square Equity New AAIA RML, LLC. West",,"55,676,141",,100.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0027,Schedule BA Part 2,current-year-acquisitions-additions,5826,383.0,,"AAIA RML, LLC. West Apollo Asia Real Estate Fund, L.P.",,"106,880",,17.119,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0028,Schedule BA Part 2,current-year-acquisitions-additions,5826,391.0,,"Apollo Asia Real Estate Fund, L.P. NNN Opportunities Fund, L.P. Wilmington",,"532,094",,2.080,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0029,Schedule BA Part 2,current-year-acquisitions-additions,5826,399.0,,"NNN Opportunities Fund, L.P. Wilmington Silver Mass JV LLC Wilmington","24,487,882",,,54.400,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
CFAASBACP2-0030,Schedule BA Part 2,current-year-acquisitions-additions,5826,416.1,,Italian AIF,,"54,002,272",,100.000,coordinate-column-parser-row-visible,Schedule BA Part 2 acquisition/addition row; not a year-end holding or cash receipt without event matching
